#n_killed,n_injured,latitude,longitude,gun_involved,district
0,1,41.7564,87.6054,1,34
1,0,41.8744,87.7161,0,9
0,1,41.7432,87.6756,1,31
0,5,41.7905,87.6466,0,6
0,0,33.5466,81.6831,0,86
1,0,42.7061,84.4151,1,69
0,1,35.3692,94.3815,0,76
1,0,41.0661,85.1201,0,80
0,1,39.9207,82.9066,1,26
0,1,40.2815,83.0745,1,67
0,1,38.0487,84.4805,0,0
0,1,43.2849,70.9374,0,0
0,1,42.7475,84.569,1,68
1,0,39.8144,86.1042,0,96
1,0,0,0,1,0
0,1,40.6624,73.9508,0,43
0,0,39.7456,75.569,1,3
0,9,25.8539,80.2256,0,108
0,2,34.5841,87.0394,1,8
0,1,41.7963,72.6631,0,5
0,0,42.1043,72.5801,0,0
0,1,29.6735,95.3394,0,147
0,1,42.1021,72.5858,0,0
0,1,37.5035,77.5792,0,68
0,0,42.7403,72.5818,2,0
1,0,37.5225,77.4878,0,69
0,2,38.1518,121.303,0,9
1,0,42.3738,83.0396,0,4
0,1,30.3042,89.3973,0,122
0,0,36.8103,119.889,1,23
0,2,37.7693,122.186,0,18
0,1,30.1634,94.8106,1,18
1,0,41.5371,81.5955,0,10
1,1,39.8562,84.7822,1,43
0,1,45.4768,122.557,0,48
0,0,43.5835,116.559,1,12
0,0,34.2963,80.6524,2,52
1,0,28.0787,81.951,1,40
0,1,40.7873,81.5104,2,49
1,0,39.805,86.1096,1,98
0,0,26.4889,81.7035,1,78
0,0,33.6356,84.4333,1,60
0,1,37.7693,89.3369,1,115
0,0,42.2746,71.1198,1,0
0,1,41.7648,87.6723,0,32
0,0,35.1073,89.9215,0,91
0,0,47.4435,122.296,1,33
1,0,42.7483,84.4549,1,69
0,0,28.436,81.3065,1,48
0,0,42.4436,76.5178,0,125
0,0,39.505,119.837,1,25
1,0,40.882,73.0056,0,4
0,0,40.7585,111.871,1,26
0,1,43.1008,79.0415,0,145
0,0,39.7459,75.3295,5,3
0,0,39.294,76.62,8,40
0,2,41.1831,73.1943,0,128
0,0,39.0937,76.6882,0,21
0,0,41.5004,81.5507,0,9
0,1,38.3995,81.8997,1,15
1,1,40.1304,88.2493,0,103
0,0,40.8279,96.7081,1,0
0,1,40.6574,73.9566,0,43
0,1,40.5791,74.0009,0,46
0,1,41.8961,87.8803,1,77
1,0,32.3046,106.767,0,35
0,0,35.2235,80.9442,1,92
0,0,32.467,84.914,0,136
0,0,27.9615,82.5531,1,60
0,0,34.878,76.8901,0,12
0,1,30.3384,81.6393,0,13
0,1,61.6057,149.117,1,8
1,0,35.2165,80.7468,0,99
0,1,32.4461,96.1405,1,4
0,1,30.664,88.0815,0,103
0,3,36.1274,115.151,0,16
0,1,42.9094,78.854,0,141
1,0,34.9432,120.45,0,35
1,0,40.6891,75.2223,1,0
0,2,40.6453,73.9797,1,44
0,1,32.2684,90.2458,0,66
0,2,42.9067,78.8172,0,141
0,1,43.0662,76.148,0,129
0,0,40.6938,73.9913,0,52
0,1,41.3067,95.9505,1,0
1,0,32.7407,97.2499,0,95
1,0,29.6614,95.2767,0,147
1,1,29.9127,90.1619,0,83
0,0,34.1991,80.9708,0,77
0,1,29.9508,90.134,0,98
1,0,32.2778,90.2189,0,71
0,1,40.8566,73.8676,0,80
0,1,43.014,76.148,1,128
1,0,32.001,81.2512,0,164
0,3,36.176,79.1326,0,50
0,0,30.3804,81.6954,0,13
0,1,25.8437,80.2332,0,109
1,0,25.8545,80.2381,0,109
0,0,38.3754,81.6698,0,37
0,1,30.276,81.563,0,12
0,0,38.029,84.9065,0,0
1,0,41.7511,87.615,1,34
0,1,37.5651,77.4351,0,71
1,0,41.888,87.752,0,8
0,1,29.419,98.4534,0,120
0,0,35.2555,90.8077,8,49
0,0,35.2119,90.0036,0,88
1,2,34.1867,90.5855,0,26
1,0,38.6419,90.216,0,79
1,0,31.2908,92.4625,0,26
0,1,35.0942,90.0181,0,91
0,0,38.0209,121.285,0,13
1,0,38.764,90.3366,1,73
0,1,38.4404,122.714,1,10
0,0,27.7156,97.3398,0,32
1,0,34.737,80.6722,0,44
0,0,42.3199,71.0612,0,0
0,1,30.6389,87.3414,0,1
0,1,30.3206,87.4116,0,2
0,2,30.4275,87.2361,0,2
0,0,39.7557,84.1764,0,39
0,1,39.4949,119.781,0,30
1,0,29.6809,95.2922,1,145
0,1,34.0412,80.9429,0,78
0,1,35.8347,78.5826,0,38
0,1,61.3106,149.546,0,26
0,0,33.8798,78.9798,0,105
1,0,34.1857,118.302,0,43
1,0,32.3038,106.762,0,35
1,0,27.7176,97.4494,1,32
0,1,35.9569,80.0817,0,80
1,1,38.6647,90.2725,0,84
0,0,41.4548,87.0336,1,4
0,0,33.5771,81.6992,0,82
0,0,35.1624,89.9303,0,98
0,0,35.0949,89.9612,0,93
0,1,37.8615,81.0967,0,32
0,0,36.2588,119.118,4,26
0,0,36.7078,119.814,5,31
0,0,27.8998,97.1481,0,43
0,0,29.9733,90.1177,0,91
1,0,30.4702,91.1555,0,61
1,0,33.8942,118.195,0,64
0,2,43.0717,87.992,0,17
0,1,42.2741,84.9556,1,63
1,0,41.9006,87.7536,1,8
0,1,28.5438,81.3909,0,46
0,0,30.6445,81.4553,3,11
0,1,39.8121,86.0978,1,98
0,0,29.6594,82.2954,0,20
0,1,43.1127,79.0382,0,145
0,1,43.0098,83.6464,0,49
0,0,42.0888,72.5388,2,0
0,2,39.9753,82.9793,1,25
1,0,35.1059,90.0338,1,86
1,0,29.6623,95.2767,1,147
0,0,41.6925,83.5659,2,45
1,0,33.7404,117.903,1,69
0,1,39.9304,75.187,0,0
0,2,38.3647,81.6548,0,37
0,1,33.6687,112.074,0,15
0,1,39.9196,91.6571,2,5
0,1,41.4347,82.1177,0,56
0,1,41.8539,87.6664,0,2
1,0,27.9612,82.4018,0,61
0,2,41.7357,87.6047,0,33
0,1,25.863,80.3019,0,110
0,0,32.7878,96.7999,1,108
1,1,42.5242,83.9896,1,47
0,0,37.6358,122.4,1,22
0,0,37.6455,97.3294,0,96
0,0,39.9049,75.2399,1,0
0,0,42.9396,78.8986,1,140
1,0,43.6908,124.137,0,9
1,0,38.949,77.0254,0,0
0,1,41.6564,86.2588,1,6
0,0,42.3235,71.0677,1,0
0,0,36.1334,86.6652,1,52
0,1,32.8517,79.9786,0,109
0,0,43.657,83.9003,1,96
0,0,41.2511,95.8768,0,16
0,0,37.6993,97.3502,0,92
0,0,41.09,80.5917,1,58
0,2,33.7789,84.3678,0,58
0,0,21.995,159.354,0,15
0,1,41.9004,87.772,0,78
0,1,40.7505,73.8769,0,34
1,0,35.1654,89.9807,1,93
0,1,41.736,87.6463,0,27
1,0,35.1309,106.599,0,25
0,0,35.1735,80.6126,1,103
0,1,41.8919,87.7113,1,10
0,1,41.7541,87.6526,1,31
1,3,38.0032,84.21,0,0
0,0,43.597,116.393,1,20
0,1,41.8957,87.719,0,10
0,1,42.9111,78.8869,0,149
0,1,38.9072,77.0369,0,0
0,1,40.4598,79.9128,0,0
0,1,38.9541,77.0278,0,0
0,1,38.8975,76.9392,0,0
0,1,38.8948,76.979,0,0
1,0,41.7523,87.6408,1,31
0,1,39.3176,76.6604,0,40
0,1,41.881,87.6247,1,5
0,0,38.9888,76.5375,2,0
0,0,40.7047,74.0794,0,31
0,1,37.5544,77.4324,0,71
0,1,41.8518,87.6991,1,21
0,0,27.7244,97.3864,0,34
0,0,38.6376,90.0496,2,113
0,1,39.9527,82.8588,1,26
1,0,38.8601,76.9664,0,0
0,2,42.3289,83.1207,0,12
0,2,40.4214,79.9983,0,0
0,0,41.8918,71.1101,1,0
1,0,38.9001,76.9836,0,0
0,0,45.9025,122.452,2,20
1,0,33.7128,84.191,0,92
1,3,38.6307,90.2059,0,79
1,0,38.8597,77.0004,0,0
0,1,40.4534,79.968,0,0
0,1,28.4558,81.4459,0,46
1,0,34.4016,84.4513,1,11
0,1,41.7629,87.6665,1,31
0,1,41.4758,81.5904,0,9
0,2,41.8781,87.6298,1,6
0,1,41.7139,87.6677,0,35
1,0,29.6778,95.4416,0,146
0,0,40.7135,73.8722,2,28
0,0,37.1722,93.2625,1,135
1,0,38.6527,90.2633,0,84
1,0,40.3461,76.4153,0,0
0,1,40.039,75.15,0,0
0,2,32.2217,110.926,1,10
1,0,26.4566,80.0783,0,88
1,0,42.495,92.3282,0,62
0,1,38.9779,77.0351,0,0
0,1,41.3855,73.0779,0,105
0,1,37.9838,87.5658,2,77
1,0,32.3609,86.2778,0,77
1,1,42.4492,82.9562,2,2
0,1,41.119,76.0099,0,0
0,1,30.688,92.2715,0,38
1,0,34.7455,92.2752,0,33
1,0,29.8843,95.3009,0,140
1,1,0,0,1,0
0,0,39.935,82.9638,1,26
0,0,45.6396,122.68,2,49
0,0,47.2436,122.451,0,27
0,0,38.9497,104.713,1,15
0,0,38.217,104.651,3,46
0,1,41.6119,81.523,1,8
0,0,43.4283,76.5866,1,130
0,1,42.9147,78.8157,0,141
0,1,35.3828,77.9858,0,21
1,0,38.6551,90.2629,0,84
0,0,41.2623,73.0954,0,122
0,1,35.0668,77.8789,0,4
1,0,38.6535,90.2704,0,84
1,0,43.026,76.1464,0,128
1,0,39.314,76.6418,0,40
0,3,26.4283,81.4518,0,80
0,1,39.7804,86.281,1,92
0,1,41.3083,72.897,0,95
1,0,29.678,90.7741,0,51
0,0,33.6356,84.4333,1,60
0,0,59.2467,135.474,1,0
1,0,33.4067,112.108,0,27
0,1,36.1804,86.6023,0,60
1,0,0,0,1,98
0,1,36.6007,79.3888,0,14
1,0,36.3138,79.7153,0,65
0,1,41.5293,88.0437,1,86
0,1,36.0726,79.7754,0,57
0,1,36.0589,79.8064,0,58
0,1,33.5119,86.8979,0,55
0,1,40.4555,79.897,1,0
1,0,29.8838,95.3012,0,140
0,0,44.8787,72.6102,1,0
0,0,26.272,80.2572,0,97
0,1,36.3153,82.369,0,6
0,0,29.6362,82.3295,0,20
0,0,34.7725,77.404,0,14
1,0,38.8548,76.9657,0,0
1,0,38.924,77.0258,0,0
1,0,38.9383,76.986,0,0
0,1,38.4256,90.8364,1,109
1,1,34.5033,82.9633,5,8
0,1,30.4158,81.6956,2,14
0,0,38.0387,84.5987,1,0
1,0,40.8285,73.9423,0,71
1,0,34.7219,92.2794,0,36
0,0,40.0069,121.252,1,1
0,1,32.3334,90.2694,0,67
1,0,31.5729,90.454,0,92
0,1,38.9075,77.0176,0,0
0,0,41.6063,72.8726,1,81
1,0,38.9015,76.9808,0,0
0,0,37.3105,87.4982,0,0
0,1,30.2484,81.7431,0,15
0,0,34.0037,86.0425,0,28
1,0,40.3537,91.4269,1,47
1,0,34.0626,80.435,0,50
1,1,41.1763,96.0236,1,0
0,0,42.3396,83.4016,1,18
1,0,32.814,96.9489,0,103
0,1,33.651,84.4607,0,60
1,0,42.1681,77.8065,0,148
0,0,47.7216,116.947,0,3
1,0,29.912,90.0535,1,85
1,0,29.4231,98.4067,0,120
0,1,34.5415,118.045,0,36
0,0,31.8395,86.0122,0,89
0,0,42.7151,92.5396,3,63
1,1,34.558,82.7735,1,8
0,0,29.7353,95.4431,0,134
0,1,33.6401,112.083,0,20
0,0,37.6792,97.2692,0,83
1,0,42.8813,78.8355,1,141
0,0,45.5812,122.661,0,44
0,1,40.216,74.7552,0,15
0,0,29.6578,95.2767,1,147
0,0,33.6356,84.4333,1,60
0,0,28.436,81.3065,1,48
0,0,64.5099,165.444,1,39
0,1,41.5141,72.7408,1,82
0,0,42.9218,78.8119,1,141
0,0,29.6578,95.2767,1,147
0,0,38.3431,104.73,0,47
0,1,32.8598,80.0087,1,109
0,0,40.925,72.6505,0,2
0,0,39.0443,95.6438,0,57
0,1,42.0999,72.5896,0,0
0,1,36.1149,80.2331,1,72
1,0,32.2017,83.1724,1,149
1,0,32.2883,83.2587,1,149
0,0,40.2043,77.1862,1,0
1,0,27.97,82.5389,0,62
0,1,38.3838,75.6135,0,0
0,1,40.2804,84.1594,1,85
1,0,32.7998,79.9401,0,111
0,1,34.6714,117.825,1,36
0,1,35.213,89.9155,0,98
0,1,33.9496,118.032,0,57
1,0,33.8927,118.247,0,64
1,0,36.1601,119.063,0,26
0,1,36.7649,119.769,0,31
0,1,37.824,122.276,0,15
0,2,37.8345,122.273,0,15
1,1,30.2374,92.0201,0,44
1,0,31.7373,90.7112,1,76
0,0,43.0697,87.9341,0,10
0,0,43.0548,89.4376,2,77
1,0,0,0,1,0
0,0,35.972,78.8915,0,29
0,0,45.5063,122.572,0,46
0,0,42.5222,71.7585,0,0
0,1,40.6816,73.7655,0,32
0,3,40.6384,73.9089,0,59
0,1,30.4058,94.2889,1,19
0,1,43.0284,76.1627,1,128
1,0,40.686,73.8174,0,24
0,1,35.0262,89.832,0,84
0,0,42.2811,89.1161,1,67
0,1,33.4662,111.917,1,24
0,1,40.013,75.1553,0,0
0,3,42.3065,71.0702,0,0
0,1,26.0909,97.4704,0,37
1,0,33.7571,84.4171,1,56
0,0,42.269,71.0256,1,0
0,0,43.6169,116.201,1,19
1,0,38.2007,84.8844,0,0
0,1,40.7503,89.5932,0,92
0,1,39.8085,86.0457,0,98
0,1,41.8788,87.7281,0,10
0,1,35.164,89.9817,0,93
0,0,27.7842,97.4372,0,34
1,2,25.7817,80.2028,0,109
0,0,38.4581,81.7805,0,13
0,0,29.1088,81.036,0,25
0,0,43.6099,72.936,1,0
0,1,39.7618,89.6209,0,96
0,1,35.5363,97.6011,1,87
1,1,0,0,1,0
0,3,36.1043,95.8883,0,75
0,1,32.4277,95.3202,1,5
1,0,42.3619,83.117,1,6
0,1,41.7941,87.6342,0,5
1,0,35.0138,90.7986,1,48
0,0,33.4538,112.074,1,24
0,0,39.3702,84.2057,1,62
0,1,41.7869,87.651,1,6
0,0,46.836,100.802,1,47
1,0,37.5698,85.2527,0,0
0,0,40.9572,75.9723,4,0
0,1,37.6834,87.9167,0,0
0,0,44.3861,100.334,0,24
1,0,0,0,1,0
0,0,34.2016,119.169,1,44
0,0,33.5847,101.927,0,84
1,0,30.2867,81.4012,0,11
0,0,41.7996,74.7429,1,100
0,1,35.0737,89.8698,0,84
0,0,35.0879,89.9348,0,91
1,0,33.6878,116.206,0,56
0,1,33.8566,117.728,1,68
0,2,25.7252,80.2558,0,112
0,0,42.3119,71.0905,1,0
0,1,43.0705,87.9585,1,18
0,0,39.8496,104.674,1,7
0,0,33.6356,84.4333,1,60
0,1,29.9985,90.0499,0,97
0,0,29.5217,98.4767,1,121
1,0,41.773,87.6153,0,5
0,0,29.9872,95.3477,1,141
0,0,26.0698,80.1367,1,99
0,0,26.0698,80.1367,1,99
1,2,32.5117,93.7435,0,4
0,0,35.1294,85.2559,1,26
0,0,36.1975,95.8963,1,77
0,0,26.0698,80.1367,1,99
0,1,33.9467,116.527,0,56
0,1,34.788,87.0419,1,4
0,0,47.2339,122.474,1,29
1,0,29.6884,95.3437,0,147
1,0,28.3603,80.7467,0,51
0,0,35.2235,80.9442,1,92
0,1,28.5578,81.4098,0,46
1,0,25.8232,80.2162,0,109
1,3,38.6196,90.1254,0,114
0,0,34.5555,90.6516,0,12
0,0,30.473,91.2578,0,18
0,0,45.4687,122.582,0,48
1,0,31.2133,89.4122,1,87
1,0,36.2187,115.279,0,37
1,0,34.1707,80.8519,1,79
1,0,35.0502,89.8641,0,84
0,0,35.6314,105.969,1,45
0,2,39.1106,94.5188,0,19
0,0,47.608,122.303,0,37
1,0,30.4969,91.1364,0,29
0,1,29.9814,90.2786,0,92
0,0,32.3618,95.3984,1,6
0,1,43.0409,76.1526,0,129
1,0,40.7484,74.1943,0,29
0,0,44.6437,72.6729,1,0
0,1,38.9077,77.0102,0,0
0,1,38.8237,77.0056,0,0
0,1,34.1026,118.34,0,50
0,1,28.4869,81.4175,0,46
0,1,42.0654,71.016,0,0
0,1,42.0675,71.0283,0,0
1,0,48.3992,115.583,1,0
0,0,28.0419,81.9172,0,40
0,0,47.026,122.804,0,22
0,0,40.6172,111.879,0,44
1,0,38.6641,90.2855,0,84
0,0,42.22,71.0228,0,0
0,1,29.9801,90.2654,0,92
1,2,34.4598,78.997,0,46
0,1,43.0386,89.3983,1,77
0,0,32.8982,97.0404,1,98
0,0,32.8982,97.0404,1,98
0,0,26.6214,81.8716,1,78
0,1,35.3851,118.985,0,32
1,1,37.2918,120.313,0,21
1,0,42.4156,83.2184,1,9
1,1,0,0,1,0
1,1,34.0435,81.1179,1,69
0,0,36.2089,86.779,0,54
0,1,32.5862,117.118,0,78
0,1,43.1339,88.0415,1,12
0,1,36.1626,95.9425,1,72
1,0,36.1953,94.4872,0,87
1,0,39.398,76.562,0,0
0,1,27.5181,82.6446,1,71
0,0,42.2302,83.3289,1,22
0,1,32.852,79.9836,0,109
0,0,0,0,1,0
0,0,32.9074,80.0869,0,109
0,0,35.6073,89.2601,0,82
0,0,41.6663,70.4504,1,0
0,0,36.2415,86.8729,1,54
1,0,41.3922,81.5155,0,12
0,0,37.0943,76.459,0,95
0,1,41.2289,80.8386,0,64
0,2,32.7359,97.1519,0,94
0,0,42.6398,83.3159,1,29
1,0,30.8384,86.8875,1,3
0,1,35.9385,80.0286,0,61
1,0,32.4105,87.0211,0,67
0,1,33.6868,85.8736,0,32
0,0,40.2967,78.911,0,0
0,1,33.4931,86.9039,0,55
0,0,40.9859,74.0941,0,40
0,2,32.7359,97.1519,0,94
1,0,29.7038,95.5713,0,137
1,0,33.2896,97.6982,1,61
0,1,35.0678,89.9436,0,91
0,1,42.3397,71.1578,0,0
0,0,42.0661,74.0471,1,102
0,0,40.826,73.8994,0,79
0,1,40.6366,74.1194,0,61
0,0,43.6099,72.936,1,0
0,1,40.9143,74.1667,0,35
1,0,43.1488,77.6148,0,137
0,1,35.866,76.7468,0,6
0,1,33.998,118.309,0,54
0,1,33.9745,118.329,0,62
0,0,42.6621,73.7805,1,109
0,1,40.7014,73.9867,0,52
0,0,38.7963,104.744,0,17
0,0,32.9411,97.137,1,0
0,1,36.0658,115.008,0,18
0,0,41.9616,87.7011,2,11
1,0,29.3782,95.0056,0,23
0,1,38.9027,76.945,0,0
0,0,32.3871,80.5764,0,121
1,0,35.1043,80.8313,0,88
0,0,44.2076,72.5133,1,0
0,2,41.75,87.5553,1,26
0,1,41.7318,87.5503,1,26
1,0,40.4147,79.9905,0,0
0,1,41.8696,87.7471,0,8
1,2,34.464,79.0177,0,47
0,1,36.0699,80.2121,0,71
0,0,43.3045,70.9756,0,0
0,1,36.0459,79.7993,0,58
1,0,35.0953,89.9692,1,93
1,0,33.4643,81.946,0,125
0,1,42.4836,114.889,1,23
0,0,37.9954,87.5291,1,78
0,1,41.8903,87.7064,1,10
0,0,36.1883,86.7464,0,51
1,0,34.4935,77.5554,0,15
1,0,39.8127,86.1074,0,96
1,1,39.83,80.5662,0,4
1,0,37.611,120.939,1,21
0,1,41.7268,87.6068,1,34
0,1,33.8958,84.2131,2,99
1,0,29.6666,95.3275,0,147
1,0,41.8095,87.6193,0,26
0,1,42.7755,73.9257,1,111
0,0,34.2508,86.1745,0,26
0,0,36.8083,76.3197,0,80
1,0,43.2011,112.369,0,31
1,1,30.3609,81.6736,0,13
0,0,38.3619,81.6274,0,0
0,1,38.9517,76.9867,0,0
0,0,36.1448,86.8793,0,55
0,0,32.0887,81.1128,0,162
0,0,40.4692,80.0146,0,0
0,0,42.4385,76.5039,0,125
0,1,40.6749,73.9273,0,56
0,3,40.4569,79.9385,0,0
0,0,42.4397,76.5073,1,125
0,2,42.7034,73.1128,0,0
0,1,40.8166,73.914,0,84
0,0,43.4475,72.8945,0,0
0,0,40.4717,80.0306,0,0
0,0,47.4435,122.296,1,33
0,0,31.4862,94.3624,0,11
0,1,33.9923,118.305,0,59
0,1,40.368,79.8939,0,0
0,0,26.0698,80.1367,1,99
0,0,39.7281,86.2513,1,91
0,1,41.6811,85.9785,1,21
0,0,25.7968,80.2762,1,111
0,0,38.7405,90.3648,1,73
1,0,43.1795,77.5914,0,137
1,0,29.9666,90.0992,0,97
0,1,25.9326,80.2489,0,102
0,1,39.3487,76.5579,0,45
0,1,37.139,88.5941,1,118
0,1,37.7903,122.199,0,18
1,0,43.1344,88.002,1,11
0,1,33.6586,84.4806,0,62
0,1,41.8323,71.4414,0,7
0,0,38.6272,85.6454,44,66
0,0,38.3813,76.569,1,0
0,1,36.673,121.632,0,30
0,0,42.1038,79.2451,1,150
0,0,33.6937,78.8886,0,107
0,1,42.2798,71.7907,0,0
0,1,41.7658,72.618,0,10
0,1,36.1172,95.8864,0,78
1,0,36.3597,79.6768,0,91
0,0,43.0885,75.2343,0,119
0,0,36.0941,79.1143,0,56
0,0,42.4545,77.1811,1,132
0,0,43.0481,76.1211,0,128
0,1,41.2335,82.5337,1,57
0,0,43.0312,89.4532,0,47
0,1,33.6096,86.7511,0,59
0,0,43.0294,89.4147,0,47
0,1,41.2196,80.7999,0,64
0,3,36.0271,79.8726,0,61
0,0,41.0705,80.5819,1,58
0,0,40.7033,74.0833,0,31
1,0,35.3463,80.1795,0,67
0,1,38.0048,77.9646,1,56
0,1,30.6866,88.0943,0,97
1,2,31.7279,85.8186,0,89
1,0,37.0853,85.0058,0,0
1,0,32.4541,99.7035,0,71
1,0,35.061,89.8475,0,85
0,2,32.8052,96.7752,0,108
0,0,40.1377,88.2771,2,103
1,2,33.4703,86.8947,0,52
1,0,34.2144,77.9359,0,18
0,1,35.0178,106.629,0,10
1,0,39.8066,86.1614,0,99
0,1,37.2996,77.2822,0,63
0,4,38.6405,121.443,0,7
0,0,36.294,76.2187,0,5
0,1,38.9098,76.9366,0,0
0,1,36.218,115.218,0,3
1,0,40.0555,79.8961,1,0
0,1,39.8134,84.2278,1,43
0,1,38.067,84.5052,0,0
0,0,32.7061,97.1157,0,94
0,0,32.7334,97.0716,0,101
0,0,43.032,89.4769,2,77
0,1,38.3204,85.7657,0,71
0,1,33.6307,78.9482,0,107
1,0,42.3669,82.9955,1,4
1,0,41.9852,87.6922,0,13
0,0,34.9363,81.0172,1,46
0,1,41.7864,87.6936,1,1
0,1,33.7118,78.9054,0,107
0,1,40.1837,105.095,1,11
0,1,41.8501,87.6954,0,21
0,2,34.7455,92.2752,1,33
0,1,33.1962,87.5648,1,70
1,0,35.196,111.66,2,6
1,1,39.5044,84.3906,1,54
0,1,39.8236,86.2703,1,94
0,0,35.4785,81.2396,0,97
0,1,39.7207,82.5565,1,77
1,0,35.0823,89.9178,1,87
0,0,38.7405,90.3648,1,73
0,0,39.8496,104.674,1,7
0,0,40.5028,80.1892,1,0
1,0,35.0819,106.595,0,19
0,1,38.8317,77.011,0,0
1,0,37.2596,79.9252,0,17
0,1,38.6552,90.257,0,84
0,1,38.6763,90.2737,0,76
0,1,39.8131,86.1239,0,96
0,1,43.0748,87.9089,0,10
0,1,43.0694,87.9184,1,16
1,0,39.1574,84.5585,1,32
0,1,43.016,87.9329,0,8
0,0,35.3869,97.4201,0,95
0,1,35.5714,80.6547,0,77
0,0,42.7386,73.682,1,108
0,0,43.05,89.5103,1,78
0,1,34.7455,92.2752,0,33
0,1,33.0041,94.9597,0,5
1,1,25.7252,80.2558,2,112
1,0,34.1996,86.5991,1,11
0,2,30.0235,90.0239,0,99
1,0,41.7615,87.5884,0,26
0,0,40.4568,80.0272,0,0
0,1,35.1062,77.0478,0,12
1,0,37.9736,87.5477,0,77
0,1,39.5815,86.118,1,58
0,0,35.2825,77.5729,0,12
0,0,35.2573,77.5719,0,12
1,0,42.2071,92.538,1,72
0,0,37.3917,120.719,0,21
0,0,43.6814,70.3185,0,116
1,2,31.8442,102.355,0,81
0,0,42.3244,71.0796,1,0
0,0,42.4799,73.2902,0,0
0,0,42.4525,73.247,1,0
0,0,42.9217,72.2759,1,0
0,0,47.5361,122.275,1,37
0,2,40.289,74.259,0,11
1,0,32.7893,91.9028,0,16
0,0,35.2705,77.5643,0,12
0,1,25.9486,80.2499,0,102
0,1,35.2405,101.822,0,87
0,0,26.6915,80.2015,0,86
0,1,27.4526,80.3373,0,84
1,0,39.0988,94.5397,0,23
0,1,33.7294,84.3844,0,59
0,1,33.5693,81.6999,0,82
0,1,32.2583,80.8638,0,118
0,1,38.8198,104.753,0,17
0,1,28.5813,81.4442,0,45
0,1,34.4069,118.925,0,37
0,1,42.2627,71.812,1,0
0,0,34.1338,78.8757,2,105
0,0,36.8881,89.5829,0,148
0,1,30.352,81.4146,0,11
0,1,32.9196,80.0199,0,99
1,0,33.8692,79.6982,0,61
0,0,37.2718,79.9258,2,11
0,1,33.6313,78.9476,0,107
0,1,41.7579,87.5932,1,5
0,1,43.0248,76.1449,0,128
0,1,25.944,80.1688,0,107
0,1,35.2814,80.7724,0,106
0,2,38.8125,104.742,0,17
0,0,43.1026,89.34,0,76
1,3,33.9574,118.283,0,64
0,0,37.0901,88.6221,0,0
0,1,27.8994,81.8365,0,56
0,1,43.026,76.1379,0,129
0,1,29.1894,81.4781,0,24
0,0,46.3226,120.007,1,15
0,1,41.5388,81.6155,1,10
0,1,42.9396,78.8923,0,149
1,0,42.0406,91.5874,1,68
1,1,38.967,94.5089,0,27
0,1,36.069,79.4006,0,63
0,0,33.5165,112.045,0,24
0,0,35.9936,78.8917,3,29
0,1,35.8264,80.2407,0,81
0,0,39.7952,84.2537,2,39
0,0,39.1791,86.5473,2,61
0,1,42.907,78.813,0,141
0,1,39.2953,76.6669,0,40
1,0,35.4137,97.5746,0,90
0,1,41.3032,95.9722,0,0
1,0,40.6698,73.5836,0,18
0,1,32.4709,93.763,0,2
0,1,38.1666,85.5743,1,0
0,1,32.363,88.7014,0,82
1,0,29.9095,89.9003,0,103
0,1,42.8976,78.8393,0,141
1,0,31.0551,90.1159,0,99
0,1,39.2993,76.5751,0,45
0,1,41.8844,87.659,1,10
1,0,39.3107,76.6376,0,40
0,0,43.0469,89.507,0,78
1,0,40.7108,73.9979,0,65
0,1,39.2908,76.6475,0,0
0,0,36.2834,95.8601,1,74
1,0,41.8969,87.7585,1,78
0,1,41.6904,87.6427,1,27
0,1,41.8661,87.6551,1,9
0,1,43.1784,77.6227,0,137
0,0,40.8134,96.6477,1,0
0,1,36.1114,79.4497,0,64
1,0,42.3942,83.109,0,7
0,0,43.08,76.1433,0,129
1,0,36.9114,121.753,0,30
0,3,39.173,84.5161,2,33
0,1,39.1724,84.5198,0,33
0,0,40.8618,73.9185,2,72
0,0,39.1731,84.5116,0,33
1,0,32.581,97.3399,1,96
0,2,41.8145,87.635,0,6
0,1,37.3728,122.021,0,24
0,1,35.6156,91.2644,0,47
0,0,37.6314,122.072,0,20
1,1,41.8013,87.6542,1,6
0,0,38.3274,112.828,0,73
0,1,35.1181,90.0087,0,90
0,0,44.1884,72.1409,4,0
0,1,30.4278,88.5565,0,110
0,1,43.1119,87.9726,1,11
0,1,33.4952,112.083,1,24
0,0,42.4017,71.0349,0,0
1,0,39.5551,85.7777,1,57
0,1,41.6353,83.5167,1,46
0,1,41.3087,81.4575,1,37
0,0,33.4645,88.8055,0,43
0,0,41.7577,72.7044,2,3
0,0,43.0364,76.1703,0,128
0,0,43.0889,75.2351,0,119
0,0,43.0862,75.2389,0,119
0,1,43.1664,77.6446,0,136
0,0,42.8837,78.854,0,141
1,0,36.2024,79.6429,0,59
0,1,35.6971,79.8117,0,70
0,2,35.0521,78.8681,0,43
0,1,35.3847,78.0175,0,21
0,0,38.9427,104.797,4,14
0,1,39.8655,86.1413,1,86
0,1,40.6769,73.9359,0,56
0,0,42.2768,71.7906,0,0
0,1,42.0892,71.0313,2,0
0,1,40.6655,73.9229,0,55
0,1,40.701,73.983,0,57
0,3,38.8236,77.0093,0,0
0,0,42.9507,74.5698,1,111
0,0,43.8841,73.3095,1,0
1,0,34.8429,112.447,0,1
1,0,35.2252,90.0031,0,88
